id,scenario,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg,mobility,router,ttl,seed,buffer_size,message_interval,exp_weight
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['eE']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['eE']_[200M]_[60, 120]_w[4]",302400.0,3386,342684,342684,0,152832,121414,2730,0.8063,0.0,124.5253,5853.4278,1673.0,10.0828,7,44907.5597,63208.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'eE',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[150M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[150M]_[5,25]_w[4]",302400.0,20852,280891512,280891512,0,280312653,534526,15224,0.7301,0.0,18449.5723,3769.6389,1288.0,111.3974,14,48.9127,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sM',150,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[75M]_[5,25]_w[4]",302400.0,20884,167206007,167206007,0,166776664,410777,13662,0.6542,0.0,12237.765,3894.022,1372.0,79.8193,16,42.2931,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgE',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[25,35]_w[4]",302400.0,10258,105996833,105996833,0,105756718,226528,7139,0.6959,0.0,14846.5743,3890.0646,1472.0,94.3248,16,43.2889,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgMe',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[150M]_[35,60]_w[4]",302400.0,6412,640908,640908,0,376617,214003,4928,0.7686,0.0,129.0544,4669.1185,1450.0,10.4892,7,20438.6463,23649.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gMe',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[200M]_[25,35]_w[4]",302400.0,10245,1126353,1126353,0,723512,335892,7879,0.7691,0.0,141.9563,4347.6554,1383.0,10.38,7,15693.5132,15170.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mM',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[50M]_[5,25]_w[4]",302400.0,20898,114707774,114707774,0,114357572,341712,12276,0.5874,0.0,9343.0676,3641.4109,1017.0,62.519,15,41.5252,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mE',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[150M]_[35,60]_w[4]",302400.0,6429,645396,645396,0,376727,217442,5011,0.7794,0.0,127.7958,4550.4704,1412.0,10.3387,7,20348.9846,23309.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ms',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gM']_[150M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gM']_[150M]_[5,25]_w[4]",302400.0,20842,276035417,276035417,0,275462732,528442,15141,0.7265,0.0,18229.9898,3809.6825,1324.0,110.7651,14,49.689,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gM',150,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[150M]_[60, 120]_w[4]",302400.0,3389,344343,344343,0,170035,121858,2707,0.7988,0.0,126.2047,5656.1038,1626.0,10.2464,7,35431.3982,46461.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'m',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gM']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gM']_[50M]_[35,60]_w[4]",302400.0,6432,88022329,88022329,0,87840986,166659,4646,0.7223,0.0,18944.8306,3784.4839,1339.0,123.1819,14,51.1807,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gM',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgeE']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgeE']_[100M]_[35,60]_w[4]",302400.0,6415,1449013,1449013,0,1210296,205739,4810,0.7498,0.0,300.2501,3911.6545,1320.0,10.6229,7,6097.7553,3404.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgeE',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gME']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gME']_[150M]_[25,35]_w[4]",302400.0,10241,4341926,4341926,0,3966558,326305,7712,0.7531,0.0,562.0091,3946.2097,1278.0,10.906,8,3018.8954,856.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gME',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[75M]_[25,35]_w[4]",302400.0,10249,136863137,136863137,0,136574807,265888,7478,0.7296,0.0,18301.1044,3828.4666,1400.0,120.0405,14,49.9588,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'m',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ge']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ge']_[50M]_[35,60]_w[4]",302400.0,6449,88696251,88696251,0,88510726,170438,4715,0.7311,0.0,18810.506,3721.6772,1346.0,111.3813,13,51.5223,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ge',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[35,60]_w[4]",302400.0,6428,24648366,24648366,0,24431780,192713,4737,0.7369,0.0,5202.3705,3889.8936,1279.0,35.0032,9,267.8763,48.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mg',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[75M]_[5,25]_w[4]",302400.0,20919,164123188,164123188,0,163696857,408476,13680,0.654,0.0,11996.3091,3870.371,1333.0,78.0093,16,42.8234,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ms',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[150M]_[35,60]_w[4]",302400.0,6404,645434,645434,0,375582,218550,4954,0.7736,0.0,129.2854,4734.1262,1505.0,10.3302,7,20073.2663,23143.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ME',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[50M]_[25,35]_w[4]",302400.0,10232,106475156,106475156,0,106232807,228547,7168,0.7005,0.0,14853.2349,3851.0131,1483.0,97.822,16,44.3851,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'Me',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[75M]_[5,25]_w[4]",302400.0,20928,164023322,164023322,0,163595613,409929,13626,0.6511,0.0,12036.5255,3898.8145,1408.0,83.0607,17,43.0838,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sge',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgMe']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgMe']_[100M]_[60, 120]_w[4]",302400.0,3376,340411,340411,0,191011,115499,2635,0.7805,0.0,128.1882,4840.1818,1498.0,10.1655,7,24881.6904,30911.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgMe',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[35,60]_w[4]",302400.0,6413,89389314,89389314,0,89207383,167047,4659,0.7265,0.0,19185.3735,3784.3619,1357.0,124.1865,13,51.1809,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgM',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[25,35]_w[4]",302400.0,10248,106286124,106286124,0,106045995,226207,7133,0.696,0.0,14899.6202,3778.1044,1354.0,89.0655,16,43.4023,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'seE',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[75M]_[5,25]_w[4]",302400.0,20837,165205709,165205709,0,164783831,403877,13641,0.6547,0.0,12109.9676,3860.0455,1399.0,77.3344,16,42.741,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'Me',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[25,35]_w[4]",302400.0,10241,105081020,105081020,0,104840771,226569,7106,0.6939,0.0,14786.6471,3836.7193,1444.0,89.5905,16,44.0122,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gME',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sE']_[50M]_[25,35]_w[4]",302400.0,10259,106655873,106655873,0,106416736,225252,7092,0.6913,0.0,15037.8992,3850.5853,1400.0,99.2575,16,43.4094,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sE',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[75M]_[60, 120]_w[4]",302400.0,3364,336306,336306,0,200113,111863,2603,0.7738,0.0,128.1994,4637.6435,1246.0,10.237,7,19465.837,21974.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ME',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['eE']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['eE']_[200M]_[35,60]_w[4]",302400.0,6422,641964,641964,0,354671,219069,5038,0.7845,0.0,126.4244,5136.1116,1547.0,10.2805,7,26248.8586,31949.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'eE',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[200M]_[25,35]_w[4]",302400.0,10244,1168669,1168669,0,758071,344207,7892,0.7704,0.0,147.0827,4363.9554,1367.0,10.4003,7,14915.9656,13570.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgME',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[100M]_[25,35]_w[4]",302400.0,10267,103548175,103548175,0,103226198,290793,7671,0.7472,0.0,13497.654,3759.212,1280.0,103.6453,11,86.8201,14.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mE',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgME']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgME']_[100M]_[60, 120]_w[4]",302400.0,3369,338027,338027,0,189005,116248,2639,0.7833,0.0,127.089,4934.9216,1580.0,10.371,7,25208.8218,29841.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgME',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[150M]_[35,60]_w[4]",302400.0,6447,652894,652894,0,381254,221167,5019,0.7785,0.0,129.0845,4642.8478,1528.0,10.1992,7,20094.0544,23344.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'m',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sME']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sME']_[150M]_[60, 120]_w[4]",302400.0,3385,340850,340850,0,169830,119023,2704,0.7988,0.0,125.054,5449.1135,1406.0,10.3084,7,35578.2705,46808.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sME',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMeE']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMeE']_[200M]_[25,35]_w[4]",302400.0,10262,1118550,1118550,0,711071,339139,7857,0.7656,0.0,141.3635,4425.408,1376.0,10.2778,7,15917.714,15498.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gMeE',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gM']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gM']_[75M]_[35,60]_w[4]",302400.0,6432,27518952,27518952,0,27303770,191689,4732,0.7357,0.0,5814.5013,3826.4495,1216.0,36.6078,9,239.8253,37.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gM',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[200M]_[60, 120]_w[4]",302400.0,3373,336946,336946,0,148549,116874,2688,0.7969,0.0,124.3519,5888.5632,1548.0,10.1592,7,45869.2951,64328.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sM',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[150M]_[35,60]_w[4]",302400.0,6428,644991,644991,0,377921,215529,4980,0.7747,0.0,128.5163,4429.9297,1357.0,10.298,7,20187.6524,23430.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'seE',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgM']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgM']_[75M]_[35,60]_w[4]",302400.0,6444,26967500,26967500,0,26751780,192614,4796,0.7443,0.0,5621.9149,3812.4904,1224.0,38.3463,9,246.067,43.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgM',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[75M]_[5,25]_w[4]",302400.0,20784,165372560,165372560,0,164951942,401993,13452,0.6472,0.0,12292.5296,3788.8375,1339.0,76.7426,16,42.7365,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'M',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgeE']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgeE']_[150M]_[60, 120]_w[4]",302400.0,3402,341737,341737,0,170612,118128,2709,0.7963,0.0,125.1488,5550.742,1649.0,10.1953,7,36144.5222,48024.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgeE',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[100M]_[35,60]_w[4]",302400.0,6428,1572261,1572261,0,1330218,209109,4842,0.7533,0.0,323.7131,4226.8959,1329.0,10.6834,7,5535.3668,2747.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mg',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[75M]_[60, 120]_w[4]",302400.0,3373,337994,337994,0,200665,111772,2613,0.7747,0.0,128.3509,4676.2139,1379.0,10.2706,7,19401.7796,21981.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sM',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[75M]_[5,25]_w[4]",302400.0,20893,162513397,162513397,0,162088305,407090,13604,0.6511,0.0,11945.001,3840.8926,1363.0,76.9499,16,42.8166,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'MeE',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[150M]_[25,35]_w[4]",302400.0,10246,4640015,4640015,0,4261416,329552,7778,0.7591,0.0,595.5563,3988.1207,1287.0,11.1922,7,2850.0182,807.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'M',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[75M]_[25,35]_w[4]",302400.0,10249,137078288,137078288,0,136794088,261847,7436,0.7255,0.0,18433.412,3783.087,1452.0,118.6505,14,49.2435,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sM',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gME']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gME']_[200M]_[35,60]_w[4]",302400.0,6417,638613,638613,0,352015,219214,5034,0.7845,0.0,125.86,5149.8625,1433.0,10.058,7,26552.6659,32452.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gME',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgMe']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgMe']_[150M]_[60, 120]_w[4]",302400.0,3376,340437,340437,0,171041,117539,2661,0.7882,0.0,126.9357,5298.1266,1561.0,10.1327,7,35821.7416,48231.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgMe',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msM']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msM']_[200M]_[60, 120]_w[4]",302400.0,3378,338673,338673,0,151477,117280,2715,0.8037,0.0,123.7414,5795.5219,1533.0,10.0085,7,45884.0338,64786.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msM',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[75M]_[35,60]_w[4]",302400.0,6426,27280414,27280414,0,27065054,191135,4764,0.7414,0.0,5725.3673,3834.4079,1248.0,36.3453,9,242.5407,39.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msMe',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[100M]_[60, 120]_w[4]",302400.0,3374,336270,336270,0,187990,115274,2651,0.7857,0.0,125.8465,4951.3372,1541.0,10.3998,7,25022.208,31099.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msME',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msM']_[150M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msM']_[150M]_[5,25]_w[4]",302400.0,20872,278755748,278755748,0,278184467,527088,15172,0.7269,0.0,18372.039,3763.6525,1352.0,110.8991,14,49.2599,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msM',150,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[150M]_[35,60]_w[4]",302400.0,6439,646318,646318,0,379451,216573,4999,0.7764,0.0,128.2895,4588.6667,1363.0,10.2384,7,20085.7011,23025.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgME',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[75M]_[5,25]_w[4]",302400.0,20821,165814404,165814404,0,165393999,402423,13533,0.65,0.0,12251.5977,3813.8742,1321.0,75.5641,16,42.7607,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgME',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mseE']_[200M]_[25,35]_w[4]",302400.0,10263,1146775,1146775,0,740517,340962,7910,0.7707,0.0,143.9779,4401.7139,1396.0,10.382,7,15267.8681,14248.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mseE',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[150M]_[60, 120]_w[4]",302400.0,3389,340075,340075,0,169554,117582,2712,0.8002,0.0,124.3964,5523.882,1591.0,10.2456,7,36498.9633,48730.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mM',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msg']_[75M]_[25,35]_w[4]",302400.0,10259,138560118,138560118,0,138273131,263926,7486,0.7297,0.0,18508.233,3820.5013,1391.0,120.0321,14,48.8456,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msg',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[50M]_[35,60]_w[4]",302400.0,6412,88323375,88323375,0,88143629,164941,4620,0.7205,0.0,19116.6136,3791.716,1310.0,117.1297,14,51.4115,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gMe',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[75M]_[60, 120]_w[4]",302400.0,3387,341416,341416,0,202335,113726,2647,0.7815,0.0,127.9822,4657.6755,1457.0,10.3842,7,19315.8696,22285.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mge',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[50M]_[35,60]_w[4]",302400.0,6447,87734961,87734961,0,87550340,169838,4719,0.732,0.0,18590.8544,3807.2662,1452.0,126.8548,14,51.7104,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'m',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gE']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gE']_[75M]_[60, 120]_w[4]",302400.0,3378,342440,342440,0,201657,115453,2641,0.7818,0.0,128.663,4790.5263,1491.0,10.2969,7,18956.8971,21130.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gE',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[150M]_[25,35]_w[4]",302400.0,10249,4605897,4605897,0,4230091,327929,7761,0.7572,0.0,592.467,4000.9544,1304.0,11.0157,7,2877.8328,723.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sMe',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[200M]_[25,35]_w[4]",302400.0,10246,1128883,1128883,0,723272,339820,7854,0.7665,0.0,142.7335,4361.9165,1362.0,10.292,7,15513.701,14738.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'meE',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[100M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[100M]_[5,25]_w[4]",302400.0,20852,210315804,210315804,0,209829386,459257,14473,0.6941,0.0,14530.597,3847.336,1381.0,90.5043,16,44.0576,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sM',100,"5,25",4
